id,titulo,link,editoria,publicado_em,coletado_em,hora_publicacao,fim_de_semana,pageviews_simulado,tempo_pagina_seg_simulado,compartilhamentos_simulado
87434e67c52f1958,Bactérias alteradas na flora intestinal podem indicar Doença de Alzheimer,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/27/bacterias-alteradas-na-flora-intestinal-podem-indicar-doenca-de-alzheimer.ghtml,ciencia-e-saude,2023-06-27 09:01:06+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5263,88.0,61.0
32fd7d6dee104580,"John B. Goodenough, pessoa mais velha a ganhar um Prêmio Nobel, morre aos 100 anos",https://g1.globo.com/ciencia-e-saude/noticia/2023/06/26/john-b-goodenough-pessoa-mais-velha-a-ganhar-o-nobel-morre-aos-100-anos.ghtml,ciencia-e-saude,2023-06-26 16:15:40+00:00,2026-06-17T23:01:19.359410+00:00,16,False,4831,78.0,71.0
1762abc493fb5cc1,Kate Lyra vai muito além de um bordão,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/25/kate-lyra-vai-muito-alem-de-um-bordao.ghtml,ciencia-e-saude,2023-06-25 09:01:05+00:00,2026-06-17T23:01:19.359410+00:00,9,True,5244,130.0,74.0
ffa3dd611a65dfa1,Será que é saudável a tecnologia fazer a mediação da saúde?,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/22/sera-que-e-saudavel-a-tecnologia-fazer-a-mediacao-da-saude.ghtml,ciencia-e-saude,2023-06-22 09:00:57+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3692,91.0,61.0
477b3ddd07d11820,Lucia Hippolito sabia que não veria 2024,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/21/lucia-hippolito-sabia-que-nao-veria-2024.ghtml,ciencia-e-saude,2023-06-21 13:05:56+00:00,2026-06-17T23:01:19.359410+00:00,13,False,1393,127.0,24.0
2542d0e88de75c69,"'Feliz por conversar', os bancos com design especial para combater a solidão",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/20/feliz-por-conversar-os-bancos-com-design-especial-para-combater-a-solidao.ghtml,ciencia-e-saude,2023-06-20 09:00:55+00:00,2026-06-17T23:01:19.359410+00:00,9,False,6406,97.0,100.0
5730c47789313c4e,"“O declínio cognitivo não deveria ser encarado como algo inevitável. Essa é uma trágica derrota da medicina”, diz especialista",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/18/o-declinio-cognitivo-nao-deveria-ser-encarado-como-algo-inevitavel-essa-e-uma-tragica-derrota-da-medicina-diz-especialista.ghtml,ciencia-e-saude,2023-06-18 09:00:54+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2319,96.0,15.0
b8c060caa7151a2a,Público visita centro que abriga o Sirius para atividades interativas no universo da ciência,https://g1.globo.com/sp/campinas-regiao/noticia/2023/06/17/publico-visita-o-centro-que-abriga-o-sirius-para-conhecer-atracoes-e-curiosidades-da-ciencia.ghtml,ciencia-e-saude,2023-06-17 19:16:32+00:00,2026-06-17T23:01:19.359410+00:00,19,True,4079,93.0,49.0
b585c8c5d8375999,Falta de cuidado é violência que compromete a velhice negra,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/15/falta-de-cuidado-e-violencia-que-compromete-a-velhice-negra.ghtml,ciencia-e-saude,2023-06-15 09:01:10+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5964,95.0,84.0
1184ccb1d1727c48,Militantes antienvelhecimento querem criar seu próprio Estado,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/13/militantes-anti-envelhecimento-querem-criar-seu-proprio-estado.ghtml,ciencia-e-saude,2023-06-13 09:01:05+00:00,2026-06-17T23:01:19.359410+00:00,9,False,1597,138.0,14.0
22366fd559f80212,Como deixar de beber aos 60: oito erros e oito dicas para ter sucesso,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/11/como-deixar-de-beber-aos-60-oito-erros-e-oito-dicas-para-ter-sucesso.ghtml,ciencia-e-saude,2023-06-11 09:00:44+00:00,2026-06-17T23:01:19.359410+00:00,9,True,1486,37.0,8.0
0f2113417abf1fc9,Centro que abriga o Sirius abre as portas ao público para apresentar curiosidades e atrações da ciência; veja como participar,https://g1.globo.com/sp/campinas-regiao/noticia/2023/06/11/centro-que-abriga-o-sirius-abre-as-portas-ao-publico-para-apresentar-curiosidades-e-atracoes-da-ciencia-veja-como-participar.ghtml,ciencia-e-saude,2023-06-11 08:45:22+00:00,2026-06-17T23:01:19.359410+00:00,8,True,1119,45.0,9.0
5088c5dcbb940b8e,Idosos são sub-representados em estudos com wearables,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/08/idosos-sao-sub-representados-em-estudos-com-wearables.ghtml,ciencia-e-saude,2023-06-08 09:01:05+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2809,81.0,33.0
2727ece0b24941f9,"'É fundamental que o paciente conheça sua doença', ensina apresentador com esclerose múltipla",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/06/e-fundamental-que-o-paciente-conheca-sua-doenca-ensina-apresentador-com-esclerose-multipla.ghtml,ciencia-e-saude,2023-06-06 09:00:57+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4659,95.0,52.0
c738b085cdce42b8,Como proteger os joelhos e quando a cirurgia é necessária,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/04/como-proteger-os-joelhos-e-quando-a-cirurgia-e-necessaria.ghtml,ciencia-e-saude,2023-06-04 09:00:58+00:00,2026-06-17T23:01:19.359410+00:00,9,True,3350,112.0,26.0
aac5aeb1caa50957,Um em cada três adultos com diabetes pode ter doença cardiovascular assintomática,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/06/01/um-em-cada-tres-adultos-com-diabetes-pode-ter-doenca-cardiovascular-assintomatica.ghtml,ciencia-e-saude,2023-06-01 10:48:22+00:00,2026-06-17T23:01:19.359410+00:00,10,False,4414,107.0,77.0
5700d1f63e39f634,Entenda a diferença entre cura do câncer e remissão da doença,https://g1.globo.com/sp/sao-paulo/noticia/2023/05/31/entenda-a-diferenca-entre-cura-do-cancer-e-remissao-da-doenca.ghtml,ciencia-e-saude,2023-05-31 09:00:28+00:00,2026-06-17T23:01:19.359410+00:00,9,False,1881,85.0,36.0
cddbbb62c2447094,O que as empresas ganham com funcionários acima dos 50 e como combater o preconceito,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/30/o-que-as-empresas-ganham-com-funcionarios-acima-dos-50-e-como-combater-o-preconceito.ghtml,ciencia-e-saude,2023-05-30 09:01:02+00:00,2026-06-17T23:01:19.359410+00:00,9,False,535,120.0,4.0
666e53ea7728560d,"'Vitória da fé, da ciência e da energia positiva das pessoas', diz paciente após remissão completa de câncer",https://g1.globo.com/sp/sao-paulo/noticia/2023/05/30/vitoria-da-fe-da-ciencia-e-da-energia-positiva-das-pessoas-diz-paciente-apos-remissao-completa-de-cancer-1.ghtml,ciencia-e-saude,2023-05-30 08:03:29+00:00,2026-06-17T23:01:19.359410+00:00,8,False,4082,121.0,77.0
c06d50fda7cdcf89,Paciente com câncer há 13 anos tem remissão completa em SP em um mês após terapia celular em estudo na rede pública,https://g1.globo.com/sp/sao-paulo/noticia/2023/05/29/paciente-com-cancer-ha-13-anos-tem-remissao-completa-em-sp-em-um-mes-apos-terapia-celular-em-estudo-na-rede-publica.ghtml,ciencia-e-saude,2023-05-29 13:00:22+00:00,2026-06-17T23:01:19.359410+00:00,13,False,4609,100.0,24.0
5b3698f9bba6b746,Mitos e verdades sobre a mão de obra sênior,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/28/mitos-e-verdades-sobre-a-mao-de-obra-senior.ghtml,ciencia-e-saude,2023-05-28 09:01:03+00:00,2026-06-17T23:01:19.359410+00:00,9,True,3282,119.0,62.0
2e33c71d71e17f7b,Bem-estar mental dos idosos é melhor do que há 30 anos,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/25/bem-estar-mental-dos-idosos-e-melhor-do-que-ha-30-anos.ghtml,ciencia-e-saude,2023-05-25 09:01:07+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5053,102.0,97.0
c530f85af2166bbe,Instituto Butantan começa a desenvolver vacina contra gripe aviária,https://g1.globo.com/sp/sao-paulo/noticia/2023/05/23/instituto-butantan-comeca-a-desenvolver-vacina-contra-gripe-aviaria.ghtml,ciencia-e-saude,2023-05-23 16:49:21+00:00,2026-06-17T23:01:19.359410+00:00,16,False,4207,81.0,22.0
cdfb7a2923f339e1,O que as gigantes de tecnologia podem fazer com seus dados de saúde,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/23/o-que-as-gigantes-de-tecnologia-podem-fazer-com-seus-dados-de-saude.ghtml,ciencia-e-saude,2023-05-23 09:01:04+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5140,112.0,85.0
48b16f6f79cd1088,Quem eu seria sem esse pensamento: autoconsciência para acabar com o sofrimento,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/21/quem-eu-seria-sem-esse-pensamento-autoconsciencia-para-acabar-com-o-sofrimento.ghtml,ciencia-e-saude,2023-05-21 09:00:52+00:00,2026-06-17T23:01:19.359410+00:00,9,True,3041,98.0,59.0
d63b0ffa1df92464,Filme mostra um Japão distópico que encoraja a eutanásia dos idosos,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/18/filme-mostra-um-japao-distopico-que-encoraja-a-eutanasia-dos-idosos.ghtml,ciencia-e-saude,2023-05-18 09:01:12+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4795,95.0,89.0
425aa68608ad0705,"Depois de receber críticas no passado, reposição hormonal volta a ganhar defensores",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/16/depois-de-receber-criticas-no-passado-reposicao-hormonal-volta-a-ganhar-defensores.ghtml,ciencia-e-saude,2023-05-16 09:00:56+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2943,132.0,58.0
3f2496aac8e8b26e,"No Dia das Mães, alguns conselhos para essas eternas equilibristas",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/14/no-dia-das-maes-alguns-conselhos-para-essas-eternas-equilibristas.ghtml,ciencia-e-saude,2023-05-14 09:01:09+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2611,34.0,35.0
85683980c9945b4f,Mulheres maduras têm que buscar educação financeira,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/11/mulheres-maduras-tem-que-buscar-educacao-financeira.ghtml,ciencia-e-saude,2023-05-11 09:01:13+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4295,60.0,27.0
76aef60a67e90fe3,O impacto da menopausa na vida financeira das mulheres,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/09/o-impacto-da-menopausa-na-vida-financeira-das-mulheres.ghtml,ciencia-e-saude,2023-05-09 09:01:06+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5231,65.0,93.0
765980b3ef72b2ba,Homens e mulheres têm planos diferentes para a aposentadoria,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/07/homens-e-mulheres-tem-planos-diferentes-para-a-aposentadoria.ghtml,ciencia-e-saude,2023-05-07 09:00:52+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2387,86.0,34.0
0a97403ee6fb1d47,Pesquisa da PUC-Campinas comprova eficácia de laser para recuperação do paladar de pacientes com sequelas da Covid,https://g1.globo.com/sp/campinas-regiao/noticia/2023/05/05/pesquisa-da-puc-campinas-comprova-eficacia-de-laser-para-recuperacao-do-paladar-de-pacientes-com-sequelas-covid-19.ghtml,ciencia-e-saude,2023-05-05 22:55:37+00:00,2026-06-17T23:01:19.359410+00:00,22,False,4782,89.0,68.0
ab1a43d6a70e85de,Número de violações de direitos contra pessoas idosas quase dobrou no 1º. trimestre,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/04/numero-de-violacoes-de-direitos-contra-pessoas-idosas-quase-dobrou-no-1o-trimestre.ghtml,ciencia-e-saude,2023-05-04 09:01:19+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3601,57.0,41.0
f468c66835850b0e,Wi-fi para monitorar a saúde,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/05/02/wi-fi-para-monitorar-a-saude.ghtml,ciencia-e-saude,2023-05-02 09:00:52+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3824,70.0,52.0
e7c6489cd749f130,Sua dor merece atenção!,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/30/sua-dor-merece-atencao.ghtml,ciencia-e-saude,2023-04-30 09:01:08+00:00,2026-06-17T23:01:19.359410+00:00,9,True,3671,73.0,27.0
a1d50729eb9effbc,Dez sugestões para lidar com a frustração e o estresse de pacientes com demência,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/27/dez-sugestoes-para-lidar-com-a-frustracao-e-o-estresse-de-pacientes-com-demencia.ghtml,ciencia-e-saude,2023-04-27 09:01:23+00:00,2026-06-17T23:01:19.359410+00:00,9,False,1010,156.0,16.0
c6777c1ebf26b593,Um exercício de criatividade para lidar com a demência,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/25/um-exercicio-de-criatividade-para-lidar-com-a-demencia.ghtml,ciencia-e-saude,2023-04-25 09:01:25+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2055,140.0,13.0
c7d5e66e4e996530,Os cinco Cs para resolver conflitos envolvendo amor e dinheiro,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/23/os-cinco-cs-para-resolver-conflitos-envolvendo-amor-e-dinheiro.ghtml,ciencia-e-saude,2023-04-23 09:01:04+00:00,2026-06-17T23:01:19.359410+00:00,9,True,1244,85.0,20.0
d000c02a6bba0737,Por que a saúde da mulher no período reprodutivo é tão importante,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/20/por-que-a-saude-da-mulher-no-periodo-reprodutivo-e-tao-importante.ghtml,ciencia-e-saude,2023-04-20 09:01:42+00:00,2026-06-17T23:01:19.359410+00:00,9,False,500,86.0,9.0
2f11ddbaee36ff32,Oncologista e cardiologista têm que trabalhar juntos,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/18/oncologista-e-cardiologista-tem-que-trabalhar-juntos.ghtml,ciencia-e-saude,2023-04-18 09:01:16+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2983,66.0,36.0
672055eebf39fb0c,Um cérebro à prova de envelhecimento,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/16/um-cerebro-a-prova-de-envelhecimento.ghtml,ciencia-e-saude,2023-04-16 09:01:08+00:00,2026-06-17T23:01:19.359410+00:00,9,True,3587,47.0,45.0
d11b0cd119db9a4c,Fóssil interestelar: entenda por que o Meteorito Santa Filomena é tão importante para a ciência,https://g1.globo.com/rj/rio-de-janeiro/noticia/2023/04/15/fossil-interestelar-entenda-por-que-o-meteorito-santa-filomena-e-tao-importante-para-a-ciencia.ghtml,ciencia-e-saude,2023-04-15 08:00:23+00:00,2026-06-17T23:01:19.359410+00:00,8,True,2501,92.0,24.0
f9610480b34b1e50,'Síndrome do desgaste' afasta mão de obra sênior precocemente do mercado,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/13/sindrome-do-desgaste-afasta-mao-de-obra-senior-precocemente-do-mercado.ghtml,ciencia-e-saude,2023-04-13 09:01:22+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4297,70.0,84.0
e6a137f915abfaaa,O potencial dos canabinoides nos tratamentos de dor,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/11/o-potencial-dos-canabinoides-nos-tratamentos-de-dor.ghtml,ciencia-e-saude,2023-04-11 09:01:15+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5634,93.0,90.0
0d7f556b517a4b73,Bom relacionamento com os pais está associado a melhores indicadores de saúde na vida adulta,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/09/bom-relacionamento-com-os-pais-esta-associado-a-melhores-indicadores-de-saude-na-vida-adulta.ghtml,ciencia-e-saude,2023-04-09 09:01:48+00:00,2026-06-17T23:01:19.359410+00:00,9,True,4194,55.0,44.0
3a84817ce9b82fbc,Investimento do turismo em inclusão seria benéfico para todos,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/06/investimento-do-turismo-em-inclusao-seria-benefico-para-todos.ghtml,ciencia-e-saude,2023-04-06 09:01:22+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3896,76.0,30.0
a81101c3d3fb439f,Menopausa precoce e demora em iniciar reposição hormonal podem aumentar risco de Alzheimer,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/04/menopausa-precoce-e-demora-em-iniciar-reposicao-hormonal-podem-aumentar-risco-de-alzheimer.ghtml,ciencia-e-saude,2023-04-04 09:01:08+00:00,2026-06-17T23:01:19.359410+00:00,9,False,6030,99.0,50.0
31e370c3514324d8,Cinco coisas que você precisa saber sobre a disfunção erétil,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/04/02/cinco-coisas-que-voce-precisa-saber-sobre-a-disfuncao-eretil.ghtml,ciencia-e-saude,2023-04-02 09:01:04+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2897,104.0,35.0
e6d47a152774de2e,Instituto dá aulas de balé para 50 mais de baixa renda,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/30/instituto-da-aulas-de-bale-para-50-mais-de-baixa-renda.ghtml,ciencia-e-saude,2023-03-30 09:02:06+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2744,105.0,53.0
2a3f3c730c88bd08,Estudo da Unicamp cria sensor de baixo custo capaz de auxiliar no diagnóstico precoce de Parkinson,https://g1.globo.com/sp/campinas-regiao/noticia/2023/03/28/estudo-da-unicamp-cria-sensor-de-baixo-custo-capaz-de-auxiliar-no-diagnostico-precoce-de-parkinson.ghtml,ciencia-e-saude,2023-03-28 10:18:38+00:00,2026-06-17T23:01:19.359410+00:00,10,False,3108,62.0,50.0
8002de8b5c255193,Estudo com um milhão de mulheres aponta a tomossíntese como o exame mais eficiente para detectar o câncer de mama,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/28/estudo-com-um-milhao-de-mulheres-aponta-a-tomossintese-como-o-exame-mais-eficiente-para-detectar-o-cancer-de-mama.ghtml,ciencia-e-saude,2023-03-28 09:01:16+00:00,2026-06-17T23:01:19.359410+00:00,9,False,1779,116.0,15.0
b4f62e076e61563b,Um restaurante onde as avós são as estrelas,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/26/um-restaurante-onde-as-avos-sao-as-estrelas.ghtml,ciencia-e-saude,2023-03-26 09:00:21+00:00,2026-06-17T23:01:19.359410+00:00,9,True,1867,75.0,33.0
b89ce8af609e86cd,Doença grave e morte afetam saúde física e mental dos cônjuges,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/23/doenca-grave-e-morte-afetam-saude-fisica-e-mental-dos-conjuges.ghtml,ciencia-e-saude,2023-03-23 09:00:48+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3463,111.0,37.0
ebe59b60a8c8fa7f,"'A saúde social deve ter o mesmo status da saúde física', diz médica",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/21/a-saude-social-deve-ter-o-mesmo-status-da-saude-fisica-diz-medica.ghtml,ciencia-e-saude,2023-03-21 09:00:53+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5205,95.0,93.0
49f06b22a27d8785,O que você precisa saber sobre a púrpura senil (e dez dicas de cuidados com a pele madura),https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/19/o-que-voce-precisa-saber-sobre-a-purpura-senil-e-dez-dicas-de-cuidados-com-a-pele-madura.ghtml,ciencia-e-saude,2023-03-19 09:00:47+00:00,2026-06-17T23:01:19.359410+00:00,9,True,4607,61.0,40.0
2454e3c5b83d0056,Cinco partes do corpo que não podemos ignorar depois dos 50,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/16/cinco-partes-do-corpo-que-nao-podemos-ignorar-depois-dos-50.ghtml,ciencia-e-saude,2023-03-16 09:00:56+00:00,2026-06-17T23:01:19.359410+00:00,9,False,1927,87.0,28.0
3a0d86911f03faf5,Como o varejo pode ajudar na construção de uma longevidade ativa,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/14/como-o-varejo-pode-ajudar-na-construcao-de-uma-longevidade-ativa.ghtml,ciencia-e-saude,2023-03-14 09:00:55+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4589,104.0,87.0
9904f57312cfe18c,Contato com a natureza ajuda a melhorar o bem-estar dos idosos,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/09/contato-com-a-natureza-ajuda-a-melhorar-o-bem-estar-dos-idosos.ghtml,ciencia-e-saude,2023-03-09 09:00:46+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2439,110.0,22.0
d76bcebafac27d1f,Carta de uma mulher de 40 anos para seu médico,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/07/carta-de-uma-mulher-de-40-anos-para-seu-medico.ghtml,ciencia-e-saude,2023-03-07 09:00:53+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4712,91.0,73.0
dd370cfe89014a70,“Não valorizamos os cuidadores porque não valorizamos as pessoas que são cuidadas por eles”,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/05/nao-valorizamos-os-cuidadores-porque-nao-valorizamos-as-pessoas-que-sao-cuidadas-por-eles.ghtml,ciencia-e-saude,2023-03-05 09:00:52+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2662,133.0,53.0
4ce55218e4377d62,Nova York vai testar um projeto piloto em escolas contra o etarismo,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/03/02/nova-york-vai-testar-um-projeto-piloto-em-escolas-contra-o-etarismo.ghtml,ciencia-e-saude,2023-03-02 09:00:51+00:00,2026-06-17T23:01:19.359410+00:00,9,False,1254,120.0,9.0
9435c2050a174fa7,Ainda não sabemos que fatores mais afetam o declínio cognitivo quando envelhecemos,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/28/ainda-nao-sabemos-que-fatores-mais-afetam-o-declinio-cognitivo-quando-envelhecemos.ghtml,ciencia-e-saude,2023-02-28 09:00:43+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5392,89.0,34.0
4a04623dbe7998d6,A melhor hora para criar músculos é agora!,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/26/a-melhor-hora-para-criar-musculos-e-agora.ghtml,ciencia-e-saude,2023-02-26 09:01:05+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2165,114.0,33.0
875de2db7c3f03e8,Maior incidência de demência em mulheres pode estar relacionada à desigualdade,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/23/maior-incidencia-de-demencia-em-mulheres-pode-estar-relacionada-a-desigualdade.ghtml,ciencia-e-saude,2023-02-23 09:00:53+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3199,143.0,32.0
9207547bf5e478eb,Sono irregular aumenta o risco de aterosclerose e doença cardiovascular,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/21/sono-irregular-aumenta-o-risco-de-aterosclerose-e-doenca-cardiovascular.ghtml,ciencia-e-saude,2023-02-21 09:00:44+00:00,2026-06-17T23:01:19.359410+00:00,9,False,2395,144.0,15.0
a7ac787cd0c9d1bf,"“A medicina da longevidade deveria ser a missão de todos os hospitais”, diz médica",https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/19/a-medicina-da-longevidade-deveria-ser-a-missao-de-todos-os-hospitais-diz-medica.ghtml,ciencia-e-saude,2023-02-19 09:00:37+00:00,2026-06-17T23:01:19.359410+00:00,9,True,2113,64.0,26.0
a93e1f5a15df9688,Desafio do design estimula inovação em produtos e serviços para o envelhecimento saudável,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/16/desafio-do-design-estimula-inovacao-em-produtos-e-servicos-para-o-envelhecimento-saudavel.ghtml,ciencia-e-saude,2023-02-16 09:01:04+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4642,72.0,76.0
0a32bbc59d2f9060,Terremotos na Turquia e na Síria: Por que há pessoas que morrem logo depois de resgatadas?,https://g1.globo.com/mundo/noticia/2023/02/14/terremotos-na-turquia-e-na-siria-por-que-ha-pessoas-que-morrem-logo-depois-de-resgatadas.ghtml,ciencia-e-saude,2023-02-14 19:57:43+00:00,2026-06-17T23:01:19.359410+00:00,19,False,5203,132.0,48.0
5f9c08233ae7c722,Suplementação de vitamina D pode diminuir o risco de diabetes,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/14/suplementacao-de-vitamina-d-pode-diminuir-o-risco-de-diabetes.ghtml,ciencia-e-saude,2023-02-14 09:00:51+00:00,2026-06-17T23:01:19.359410+00:00,9,False,4493,69.0,45.0
a61489e87819c9c2,Mercado tech para os 50 mais: cenário de expansão em 2023,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/12/mercado-tech-para-os-50-mais-cenario-de-expansao-em-2023.ghtml,ciencia-e-saude,2023-02-12 09:00:47+00:00,2026-06-17T23:01:19.359410+00:00,9,True,3180,62.0,56.0
f0286cd4817a0993,Milionário exibe ao público seu experimento para rejuvenescer,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/09/milionario-exibe-ao-publico-seu-experimento-para-rejuvenescer.ghtml,ciencia-e-saude,2023-02-09 09:00:48+00:00,2026-06-17T23:01:19.359410+00:00,9,False,5981,83.0,77.0
0ddf5a8c415ccc64,Seis receitas para reinventar a aposentadoria,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/07/seis-receitas-para-reinventar-a-aposentadoria.ghtml,ciencia-e-saude,2023-02-07 09:00:57+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3486,106.0,61.0
2eb4cb026ae45431,Aprenda a gostar do seu corpo maduro,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/05/aprenda-a-gostar-do-seu-corpo-maduro.ghtml,ciencia-e-saude,2023-02-05 09:00:41+00:00,2026-06-17T23:01:19.359410+00:00,9,True,1249,92.0,15.0
bdc4afac668fc317,"Butantan entrega 1,8 milhão de doses da CoronaVac ao Ministério da Saúde para vacinação de crianças no país",https://g1.globo.com/sp/sao-paulo/noticia/2023/02/03/butantan-entrega-18-milhao-de-doses-da-coronavac-ao-ministerio-da-saude-para-vacinacao-de-criancas-no-pais.ghtml,ciencia-e-saude,2023-02-03 13:37:49+00:00,2026-06-17T23:01:19.359410+00:00,13,False,7841,79.0,151.0
c99a1579b794cc6a,Por que o sobrepeso na meia-idade afeta seu futuro,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2023/02/02/por-que-o-sobrepeso-na-meia-idade-afeta-seu-futuro.ghtml,ciencia-e-saude,2023-02-02 09:00:52+00:00,2026-06-17T23:01:19.359410+00:00,9,False,3503,78.0,52.0
